potter:  I spent the afternoon pottering around the garden doing a few odd jobs.," to move around without hurrying, and in a relaxed and pleasant way: "
potter:  He doesn't drive very fast - he tends to potter along.," to move around without hurrying, and in a relaxed and pleasant way: "
potter:  I'm just going into town for a potter round the shops.," a slow, relaxed walk around a place: "
dish:  an oven-proof dish," a container, flatter than a bowl and sometimes with a lid, from which food can be served or which can be used for cooking: "
dish:  Have you done/washed the dishes?," all the plates, glasses, knives, forks, etc. that have been used during a meal: "
dish:  a chicken/vegetarian dish, food prepared in a particular way as part of a meal: 
dish:  He's gorgeous - what a dish!, a sexually attractive person: 
dish:  She agreed to dish the dirt on her ex-husband for a large fee., to tell people unpleasant or shocking personal information about someone: 
plays:  Luke plays centre-forward (= plays in that position within the team)., to take part in a game or other organized activity: 
plays:  He plays the horses/the stock market.," to risk money, especially on the results of races or business deals, hoping to win more money: "
